Origin,Month,origin_temp_c,origin_dewpt_c,origin_slp_hpa,origin_wind_ms,origin_precip_mm
SAT,11,17.8,11.1,1016.6,3.1,0.0
SAT,12,16.1,6.7,1019.8,3.1,0.0
SAV,1,11.7,2.2,1021.0,3.6,0.0
SAV,2,15.6,7.8,1020.0,3.6,0.0
SAV,3,17.8,10.0,1017.3,3.6,0.0
SAV,4,22.2,14.4,1018.8,4.1,0.0
SAV,5,25.0,17.8,1014.9,3.6,0.0
SAV,6,28.3,20.6,1014.7,3.6,0.0
SAV,7,29.4,22.8,1016.6,3.1,0.0
SAV,8,28.9,22.8,1015.5,3.1,0.0
SAV,9,26.1,20.0,1015.1,3.6,0.0
SAV,10,22.2,14.4,1018.4,3.6,0.0
SAV,11,17.8,11.1,1019.0,3.1,0.0
SAV,12,13.3,5.6,1022.9,3.6,0.0
SBA,1,,,,,
SBA,2,,,,,
SBA,3,,,,,
SBA,4,,,,,
SBA,5,,,,,
SBA,6,,,,,
SBA,7,,,,,
SBA,8,,,,,
SBA,9,,,,,
SBA,10,,,,,
SBA,11,,,,,
SBA,12,,,,,
SBN,1,-1.1,-5.0,1019.8499999999999,4.6,0.0
SBN,2,0.0,-4.4,1018.1,4.6,0.0
SBN,3,4.4,-2.2,1014.6,5.1,0.0
SBN,4,10.0,2.2,1015.95,4.6,0.0
SBN,5,16.1,8.3,1014.6,3.6,0.0
SBN,6,22.2,15.0,1014.0,3.6,0.0
SBN,7,23.9,17.8,1015.7,3.1,0.0
SBN,8,22.8,17.2,1016.1,3.1,0.0
SBN,9,19.4,13.3,1018.6,2.6,0.0
SBN,10,13.3,6.1,1018.4,3.6,0.0
SBN,11,7.8,1.7,1017.9,4.6,0.0
SBN,12,2.8,-1.1,1020.0,4.1,0.0
SBP,1,12.8,6.1,1019.9,2.1,0.0
SBP,2,13.3,7.2,1017.9,2.6,0.0
SBP,3,13.3,7.8,1017.5,3.1,0.0
SBP,4,14.4,8.9,1016.7,3.6,0.0
SBP,5,15.6,10.0,1014.6,3.1,0.0
SBP,6,17.8,11.1,1013.4,3.1,0.0
SBP,7,20.0,12.2,1014.1,3.1,0.0
SBP,8,21.7,12.8,1014.3,2.6,0.0
SBP,9,20.6,12.8,1012.9,2.6,0.0
SBP,10,19.4,11.1,1014.75,3.1,0.0
SBP,11,16.7,5.0,1017.3,2.6,0.0
SBP,12,15.6,7.2,1020.05,2.1,0.0
SCC,1,-21.1,-23.05,1014.5,6.7,0.0
SCC,2,-24.4,-27.2,1015.7,5.7,0.0
SCC,3,-23.3,-24.4,1018.7,5.1,0.0
SCC,4,-16.1,-18.05,1017.9,5.7,0.0
SCC,5,-4.4,-6.7,1014.8,4.1,0.0
SCC,6,3.3,0.6,1014.1,4.6,0.0
SCC,7,8.9,6.7,1012.5,4.6,0.0
SCC,8,8.05,5.6,1008.6500000000001,4.35,0.0
SCC,9,2.8,1.1,1006.2,3.6,0.0
SCC,10,-4.4,-6.1,1012.0,6.2,0.0
SCC,11,-10.6,-13.9,1012.3,6.7,0.0
SCC,12,-19.4,-22.2,1008.15,4.6,0.0
SCE,1,1.0,-3.9,,3.1,0.3
SCE,2,2.0,-6.0,,3.1,0.3
SCE,3,4.0,-4.0,,3.6,2.4
SCE,4,11.0,3.15,,3.1,1.0
SCE,5,16.0,8.5,,2.6,0.3
SCE,6,22.0,13.0,,2.6,
SCE,7,25.0,18.0,,2.1,
SCE,8,22.0,17.0,,2.6,
SCE,9,19.0,13.0,,2.6,
SCE,10,14.0,6.0,,3.1,
SCE,11,7.0,-1.0,,3.1,
SCE,12,3.0,-1.0,,2.6,
SCK,1,11.1,6.1,1020.45,3.1,0.0
SCK,2,11.7,6.1,1018.4,3.1,0.0
SCK,3,12.2,6.7,1017.0,3.1,0.0
SCK,4,17.2,8.3,1015.9,4.1,0.0
SCK,5,23.3,10.0,1012.75,4.6,0.0
SCK,6,27.8,10.6,1011.0,4.6,0.0
SCK,7,30.6,12.2,1011.95,4.1,0.0
SCK,8,30.0,12.8,1012.5,3.6,0.0
SCK,9,25.0,11.7,1011.3,3.1,0.0
SCK,10,22.2,9.15,1014.6,2.6,0.0
SCK,11,14.15,4.4,1018.2,2.1,0.0
SCK,12,11.95,8.3,1020.8499999999999,2.1,0.0
SDF,1,2.8,-3.3,1021.0,3.6,0.0
SDF,2,7.2,-1.7,1017.5,3.6,0.0
SDF,3,11.1,0.2,1015.9,4.1,0.0
SDF,4,16.7,6.1,1016.5,4.1,0.0
SDF,5,20.6,13.3,1014.4,3.6,0.0
SDF,6,25.6,17.2,1013.8,3.1,0.0
SDF,7,27.2,20.6,1015.6,3.1,0.0
SDF,8,26.1,18.3,1015.1,3.1,0.0
SDF,9,23.3,15.0,1017.0,2.6,0.0
SDF,10,17.2,7.2,1019.2,2.6,0.0
SDF,11,11.1,2.2,1019.0,3.6,0.0
SDF,12,7.2,-0.6,1021.1,3.6,0.0
SEA,1,5.6,2.2,1019.9,3.1,0.0
SEA,2,6.1,1.7,1017.3,3.6,0.0
SEA,3,7.8,2.8,1014.3,3.6,0.0
SEA,4,10.0,3.9,1019.2,3.6,0.0
SEA,5,13.3,6.7,1019.0,3.6,0.0
SEA,6,16.1,8.9,1018.0,3.6,0.0
SEA,7,20.0,10.6,1018.5,3.1,0.0
SEA,8,19.4,12.2,1018.0,3.6,0.0
SEA,9,16.1,11.1,1016.8,3.1,0.0
SEA,10,12.2,8.3,1018.6,3.1,0.0
SEA,11,7.8,3.9,1017.5,3.1,0.0
SEA,12,7.2,3.9,1017.7,3.1,0.0
SFB,1,16.7,9.4,1020.9,3.6,0.0
SFB,2,20.0,13.9,1020.1,3.6,0.0
SFB,3,22.2,14.4,1017.2,4.1,0.0
SFB,4,25.0,16.1,1018.3,4.1,0.0
SFB,5,27.2,19.4,1014.9,3.1,0.0
SFB,6,28.3,22.2,1015.6,3.1,0.0
SFB,7,29.4,23.9,1017.1,2.6,0.0
SFB,8,29.4,23.9,1015.6,3.1,0.0
SFB,9,28.3,23.3,1013.6,3.1,0.0
SFB,10,25.0,18.9,1016.2,4.1,0.0
SFB,11,22.2,16.1,1017.7,3.6,0.0
SFB,12,18.3,13.3,1021.1,3.6,0.0
SFO,1,12.2,7.8,1021.2,2.6,0.0
SFO,2,11.7,7.8,1018.5,3.1,0.0
SFO,3,12.2,7.2,1017.3,4.6,0.0
SFO,4,13.3,8.3,1017.6,5.7,0.0
SFO,5,14.4,9.4,1015.2,5.7,0.0
SFO,6,15.6,10.6,1013.9,6.2,0.0
SFO,7,16.7,12.2,1014.6,5.7,0.0
SFO,8,17.8,12.8,1014.9,5.7,0.0
SFO,9,17.8,12.8,1013.4,4.6,0.0
SFO,10,17.8,11.7,1015.9,3.1,0.0
SFO,11,15.0,8.9,1018.2,2.6,0.0
SFO,12,13.3,10.0,1020.8,2.6,0.0
SGF,1,0.6,-3.9,1021.5,4.1,0.0
SGF,2,5.6,-1.1,1017.9,4.6,0.0
SGF,3,11.1,1.1,1014.5,5.7,0.0
SGF,4,15.6,7.2,1014.75,5.1,0.0
SGF,5,20.0,13.9,1014.0,3.6,0.0
SGF,6,25.0,18.9,1013.2,3.6,0.0
SGF,7,26.7,20.6,1015.4,3.6,0.0
SGF,8,25.6,20.0,1016.1,3.6,0.0
SGF,9,23.3,15.6,1015.9,3.6,0.0
SGF,10,18.3,7.8,1018.5,4.6,0.0
SGF,11,10.3,3.3,1019.2,4.1,0.0
SGF,12,7.2,0.0,1019.9,4.6,0.0
SGU,1,,,,,
SGU,2,,,,,
SGU,3,,,,,
SGU,4,,,,,
SGU,5,,,,,
SGU,6,,,,,
SGU,7,,,,,
SGU,8,,,,,
SGU,9,,,,,
SGU,10,,,,,
SGU,11,,,,,
SGU,12,,,,,
SHR,1,,,,,
SHR,2,,,,,
SHR,3,,,,,
SHR,4,,,,,
SHR,5,,,,,
SHR,6,,,,,
SHR,7,,,,,
SHR,8,,,,,
SHR,9,,,,,
SHR,10,,,,,
SHR,11,,,,,
SHR,12,,,,,
SHV,1,9.0,2.0,1022.0,3.6,0.0
SHV,2,14.0,6.1,1018.0,4.1,0.0
SHV,3,18.3,10.0,1016.5,4.1,0.0
SHV,4,22.0,15.0,1014.3,4.1,0.0
SHV,5,26.0,19.0,1013.1,3.1,0.0
SHV,6,29.4,22.0,1013.95,2.6,0.0
SHV,7,30.6,23.0,1016.0,2.6,0.0
SHV,8,33.0,21.7,1015.1,2.85,0.0
SHV,9,28.0,20.0,1013.8,3.1,0.0
SHV,10,23.0,14.0,1018.2,3.1,0.0
SHV,11,17.8,10.6,1017.3,3.1,0.0
SHV,12,13.0,4.0,1021.6,3.1,0.0
SIT,1,,,,,
SIT,2,,,,,
SIT,3,,,,,
SIT,4,,,,,
SIT,5,,,,,
SIT,6,,,,,
SIT,7,,,,,
SIT,8,,,,,
SIT,9,,,,,
SIT,10,,,,,
SIT,11,,,,,
SIT,12,,,,,
SJC,1,12.8,5.6,1020.8,2.6,0.0
SJC,2,12.2,5.6,1018.5,2.6,0.0
SJC,3,12.8,6.1,1017.3,3.6,0.0
SJC,4,15.0,7.2,1017.3,3.6,0.0
SJC,5,17.2,9.4,1014.6,3.6,0.0
SJC,6,19.4,11.1,1013.4,3.6,0.0
SJC,7,21.7,13.3,1014.2,3.1,0.0
SJC,8,22.8,13.9,1014.6,3.1,0.0
SJC,9,21.1,13.3,1013.0,2.6,0.0
SJC,10,20.0,10.6,1015.6,2.1,0.0
SJC,11,15.6,6.1,1018.2,2.1,0.0
SJC,12,13.9,7.2,1020.6,2.1,0.0
SJT,1,7.8,-1.7,1020.55,3.1,0.0
SJT,2,11.95,0.6,1017.4,4.1,0.0
SJT,3,16.1,3.9,1013.0,4.6,0.0
SJT,4,21.1,8.9,1012.1,5.1,0.0
SJT,5,23.9,16.1,1009.7,3.6,0.0
SJT,6,27.8,18.9,1010.0,4.6,0.0
SJT,7,27.2,18.9,1013.8499999999999,3.6,0.0
SJT,8,30.0,17.2,1013.4,4.1,0.0
SJT,9,25.0,17.8,1013.1,3.1,0.0
SJT,10,21.7,11.7,1016.0,3.6,0.0
SJT,11,14.4,8.9,1017.8,3.1,0.0
SJT,12,11.1,2.8,1020.7,3.1,0.0
SJU,1,26.7,21.7,1017.2,4.6,0.0
SJU,2,26.7,21.1,1017.3,5.1,0.0
SJU,3,26.7,21.1,1016.0,4.1,0.0
SJU,4,26.7,22.2,1015.0,4.6,0.0
SJU,5,28.3,23.3,1014.8,3.6,0.0
SJU,6,29.4,23.9,1016.1,4.6,0.0
SJU,7,29.4,24.4,1017.0,5.7,0.0
SJU,8,30.0,25.0,1015.1,5.1,0.0
SJU,9,30.6,25.0,1012.8,4.1,0.0
SJU,10,30.0,24.4,1012.1,3.1,0.0
SJU,11,27.8,23.9,1012.7,3.1,0.0
SJU,12,27.2,22.2,1014.9,3.6,0.0
SLC,1,1.1,-3.9,1022.0,3.1,0.0
SLC,2,3.3,-3.3,1017.0,3.6,0.0
SLC,3,6.7,-2.2,1013.6,4.1,0.0
SLC,4,12.2,-1.7,1013.9,3.6,0.0
SLC,5,18.9,2.2,1011.0,4.1,0.0
SLC,6,25.6,4.4,1009.0,3.6,0.0
SLC,7,30.6,5.6,1011.1,3.6,0.0
SLC,8,27.2,10.0,1012.9,3.6,0.0
SLC,9,23.3,5.6,1012.7,3.6,0.0
SLC,10,15.6,3.3,1017.0,3.1,0.0
SLC,11,5.6,-1.7,1019.9,2.6,0.0
SLC,12,2.8,-1.7,1023.6,2.6,0.0
SLN,1,,,,,
SLN,2,,,,,
SLN,3,,,,,
SLN,4,,,,,
SLN,5,,,,,
SLN,6,,,,,
SLN,7,,,,,
SLN,8,,,,,
SLN,9,,,,,
SLN,10,,,,,
SLN,11,,,,,
SLN,12,,,,,
SMF,1,11.1,5.6,1020.9,3.1,0.0
SMF,2,11.7,5.6,1018.3,3.1,0.0
SMF,3,12.8,6.7,1016.2,3.6,0.0
SMF,4,16.1,8.3,1015.6,3.1,0.0
SMF,5,20.6,9.4,1012.6,3.6,0.0
SMF,6,24.4,11.1,1010.8,4.1,0.0
SMF,7,26.7,12.2,1011.6,3.6,0.0
SMF,8,26.1,12.8,1012.6,3.1,0.0
SMF,9,23.3,11.1,1011.4,2.6,0.0
SMF,10,20.0,8.9,1014.9,2.6,0.0
SMF,11,13.3,5.0,1018.1,2.6,0.0
SMF,12,11.7,7.2,1021.1,2.1,0.0
SMX,1,13.9,7.2,1018.6,3.6,0.0
SMX,2,14.4,8.9,1017.5,4.6,0.0
SMX,3,13.9,8.3,1018.1,7.2,0.0
SMX,4,16.1,8.9,1018.25,5.1,0.0
SMX,5,16.1,10.0,1014.8,5.7,0.0
SMX,6,17.8,11.7,1013.5,5.7,0.0
SMX,7,18.9,13.3,1014.75,4.6,0.0
SMX,8,19.4,14.15,1014.7,5.1,0.0
SMX,9,20.6,14.4,1012.9,4.1,0.0
SMX,10,16.95,13.05,1014.6,3.1,0.0
SMX,11,16.7,7.8,1017.3,3.6,0.0
SMX,12,16.7,10.6,1019.7,4.1,0.0
SNA,1,15.6,6.7,1019.0,2.6,0.0
SNA,2,15.0,8.3,1017.6,2.6,0.0
SNA,3,15.3,8.3,1017.3,3.1,0.0
SNA,4,16.7,9.4,1015.8,3.1,0.0
SNA,5,17.8,11.7,1014.2,3.1,0.0
SNA,6,20.0,13.9,1012.9,3.1,0.0
SNA,7,22.2,15.6,1013.5,3.1,0.0
SNA,8,23.9,16.7,1013.5,3.1,0.0
SNA,9,22.2,15.0,1012.3,2.6,0.0
SNA,10,20.6,14.4,1013.5,2.1,0.0
SNA,11,18.3,6.7,1016.3,2.1,0.0
SNA,12,16.1,10.0,1018.8,1.5,0.0
SPI,1,1.7,-1.7,1018.1,4.1,0.0
SPI,2,3.3,-2.2,1019.75,4.6,0.0
SPI,3,6.1,0.0,1016.15,5.7,0.0
SPI,4,13.9,5.6,1015.7,4.6,0.0
SPI,5,19.7,10.6,1015.1,3.6,0.0
SPI,6,26.7,20.0,1013.4,3.6,0.0
SPI,7,28.9,21.7,1016.0,2.6,0.0
SPI,8,23.9,20.0,1014.6,2.6,0.0
SPI,10,18.9,8.600000000000001,1017.4,4.1,0.0
SPI,11,7.2,1.7,1021.3,3.6,0.0
SPI,12,4.7,1.1,1021.2,4.35,0.0
SPN,1,27.0,23.0,,6.2,
SPN,2,27.0,23.0,,6.2,
SPN,3,27.0,23.0,,6.2,
SPN,4,28.0,24.0,,6.2,
SPN,5,29.0,24.5,,5.4,
SPN,6,29.0,25.0,,4.6,
SPN,7,29.0,25.0,,4.1,
SPN,8,29.0,26.0,,3.1,
SPN,9,29.0,26.0,,3.6,
SPN,10,29.0,25.0,,4.6,
SPN,11,28.0,25.0,,5.7,
SPN,12,28.0,24.0,,6.7,
SPS,1,6.1,-2.2,1020.3499999999999,4.6,0.0
SPS,2,8.3,1.7,1017.5,5.1,0.0
SPS,3,14.4,4.4,1013.4,5.7,0.0
SPS,4,18.3,9.4,1013.1,6.2,0.0
SPS,5,22.2,16.1,1011.7,4.1,0.0
SPS,6,25.85,20.6,1010.9,4.1,0.0
SPS,7,27.2,20.0,1013.6,4.1,0.0
SPS,8,29.4,17.8,1013.35,4.1,0.0
SPS,9,24.4,16.7,1013.55,3.6,0.0
SPS,10,20.0,11.1,1016.2,4.6,0.0
SPS,11,14.4,6.1,1017.4000000000001,4.1,0.0
SPS,12,11.1,1.1,1019.5,4.35,0.0
SRQ,1,18.3,11.7,1020.2,4.1,0.0
SRQ,2,22.2,15.6,1019.7,4.6,0.0
SRQ,3,23.9,16.7,1017.1,4.6,0.0
SRQ,4,26.1,17.8,1017.9,5.1,0.0
SRQ,5,28.3,21.1,1014.8,4.6,0.0
SRQ,6,29.4,23.3,1015.2,4.1,0.0
SRQ,7,30.6,23.9,1017.1,3.6,0.0
SRQ,8,30.6,24.4,1015.0,3.6,0.0
SRQ,9,30.0,23.3,1013.0,3.6,0.0
SRQ,10,26.7,18.9,1015.5,4.1,0.0
SRQ,11,23.9,17.8,1016.7,4.1,0.0
SRQ,12,20.0,14.4,1020.4,4.1,0.0
STC,1,-6.1,-10.6,1017.8,4.1,0.0
STC,2,-3.9,-8.9,1018.5,4.6,0.0
STC,3,0.6,-5.85,1016.0,4.1,0.0
STC,4,7.2,-1.9500000000000002,1014.7,4.85,0.0
STC,5,20.0,5.0,1012.2,3.1,0.0
STC,6,22.8,15.0,1011.7,3.1,0.0
STC,7,25.6,18.6,1015.7,3.1,0.0
STC,8,22.2,13.899999999999999,1019.6,2.35,0.0
STC,10,9.7,4.45,1017.9,2.6,0.0
STC,11,5.85,-1.7,1019.1,4.35,0.0
STC,12,0.0,-2.8,1016.3,3.6,0.0
STL,1,2.2,-3.9,1022.3,4.1,0.0
STL,2,6.1,-2.2,1018.3,4.1,0.0
STL,3,10.6,0.6,1015.5,4.6,0.0
STL,4,16.1,5.6,1014.5,4.6,0.0
STL,5,21.7,12.2,1013.7,3.6,0.0
STL,6,26.7,17.2,1012.6,3.6,0.0
STL,7,27.8,20.6,1014.6,3.1,0.0
STL,8,26.1,18.9,1014.9,3.6,0.0
STL,9,23.9,15.0,1016.4,3.1,0.0
STL,10,18.3,6.7,1018.8,3.6,0.0
STL,11,10.6,1.7,1019.4,3.6,0.0
STL,12,6.7,0.0,1020.4,4.1,0.0
STS,1,12.2,6.7,1020.4,2.1,0.0
STS,2,12.2,6.1,1017.8,2.6,0.0
STS,3,12.8,6.7,1016.1,3.1,0.0
STS,4,16.7,8.9,1015.9,3.1,0.0
STS,5,19.4,10.0,1013.9,3.6,0.0
STS,6,20.6,11.1,1012.3,3.6,0.0
STS,7,21.7,12.2,1013.3,3.1,0.0
STS,8,23.9,13.3,1013.6,3.1,0.0
STS,9,21.95,12.8,1012.0,3.1,0.0
STS,10,20.0,8.9,1014.8,2.1,0.0
STS,11,14.4,6.7,1017.7,2.1,0.0
STS,12,12.8,8.9,1020.0,1.5,0.0
STT,1,27.8,21.7,1016.5,5.7,0.0
STT,2,27.8,21.0,1016.7,5.7,0.0
STT,3,28.3,21.7,1015.8,5.7,0.0
STT,4,28.9,22.2,1014.8,5.7,0.0
STT,5,30.0,23.9,1014.8,5.7,0.0
STT,6,30.6,24.4,1016.0,6.2,0.0
STT,7,31.1,24.4,1016.6,6.2,0.0
STT,8,31.1,25.6,1014.7,6.2,0.0
STT,9,31.1,26.1,1012.2,5.1,0.0
STT,10,30.6,25.6,1011.8,4.1,0.0
STT,11,28.9,24.4,1012.4,4.6,0.0
STT,12,28.3,22.2,1014.2,5.1,0.0
STX,1,28.3,21.7,1016.0,5.7,0.0
STX,2,28.3,21.1,1016.0,6.2,0.0
STX,3,29.4,21.7,1015.3,5.1,0.0
STX,4,28.9,21.7,1014.6,5.1,0.0
STX,5,30.0,23.9,1014.75,5.1,0.0
STX,6,30.6,23.9,1015.75,6.7,0.0
STX,7,30.6,24.4,1016.3,6.7,0.0
STX,8,31.7,25.0,1014.6,6.2,0.0
STX,9,32.2,25.0,1012.25,5.1,0.0
STX,10,31.7,25.0,1011.6,4.1,0.0
STX,11,30.0,24.4,1012.0,4.1,0.0
STX,12,28.9,22.2,1013.5,4.6,0.0
SUN,1,-4.0,-8.0,,3.1,
SUN,2,-3.0,-8.0,,3.6,1.8
SUN,3,-1.0,-7.0,,3.6,0.3
SUN,4,4.0,-3.0,,3.6,0.8
SUN,5,11.0,2.0,,4.1,0.3
SUN,6,14.0,5.0,,4.1,0.3
SUN,7,18.0,6.0,,4.6,
SUN,8,16.0,7.0,,4.6,0.5
SUN,9,13.0,4.0,,4.6,
SUN,10,8.0,1.0,,4.1,0.3
SUN,11,1.0,-5.0,,3.6,0.5
SUN,12,-1.0,-4.0,,3.6,0.2
SUX,1,-5.0,-7.8,1021.2,4.6,0.0
SUX,2,-1.7,-5.0,1017.65,4.6,0.0
SUX,3,2.2,-2.8,1014.7,5.7,0.0
SUX,4,10.0,1.7,1014.2,6.2,0.0
SUX,5,17.2,8.9,1014.45,4.1,0.0
SUX,6,22.8,16.1,1011.6,3.6,0.0
SUX,7,24.4,18.9,1013.9,3.1,0.0
SUX,8,22.5,18.05,1015.45,3.6,0.0
SUX,9,19.4,12.2,1015.95,4.1,0.0
SUX,10,12.5,5.0,1016.85,4.6,0.0
SUX,11,4.4,-0.8500000000000001,1018.1500000000001,4.1,0.0
SUX,12,-0.6,-3.3,1018.45,4.1,0.0
SWF,1,1.5,-0.5,,4.1,
SWF,2,2.0,-2.0,,0.0,
SWF,3,9.5,3.5,,4.35,
SWF,4,15.0,8.5,,4.4,
SWF,5,22.0,19.0,,5.1,
SWF,6,26.0,13.0,,4.6,
SWF,7,28.0,22.5,,3.8499999999999996,
SWF,8,21.0,20.0,,4.6,
SWF,9,15.0,14.0,,2.1,
SWF,10,,,,,
SWF,11,12.0,-3.0,,5.1,
SWF,12,0.0,-9.0,,0.0,
SWO,1,2.2,-3.3,1020.65,4.1,0.0
SWO,2,6.1,-0.6,1016.9,4.6,0.0
SWO,3,12.2,2.2,1013.3,4.6,0.0
SWO,4,17.2,7.8,1013.6,5.1,0.0
SWO,5,20.0,15.0,1012.85,3.1,0.0
SWO,6,25.6,19.4,1011.7,3.6,0.0
SWO,7,26.95,21.1,1013.95,3.6,0.0
SWO,8,27.8,20.0,1014.5,3.6,0.0
SWO,9,24.15,16.1,1014.2,3.1,0.0
SWO,10,20.0,7.8,1016.7,4.1,0.0
SWO,11,13.05,4.7,1018.25,4.1,0.0
SWO,12,8.9,0.0,1019.6,4.1,0.0
SYR,1,-0.6,-5.0,1015.9,4.1,0.0
SYR,2,-0.6,-6.7,1016.3,4.1,0.0
SYR,3,3.3,-3.9,1014.4,4.1,0.0
SYR,4,9.4,1.7,1015.2,4.1,0.0
SYR,5,16.1,8.3,1014.7,3.1,0.0
SYR,6,21.1,13.9,1013.5,3.1,0.0
SYR,7,24.4,17.8,1014.1,2.6,0.0
SYR,8,21.7,15.6,1014.5,3.1,0.0
SYR,9,19.4,13.3,1018.1,2.6,0.0
SYR,10,13.3,6.7,1017.7,3.1,0.0
SYR,11,5.6,-1.1,1016.5,3.6,0.0
SYR,12,2.2,-1.7,1018.4,3.1,0.0
TLH,1,12.2,3.9,1020.8,2.6,0.0
TLH,2,17.2,10.0,1020.1,2.6,0.0
TLH,3,19.4,11.7,1017.1,3.1,0.0
TLH,4,21.1,14.7,1018.4,3.1,0.0
TLH,5,24.4,18.9,1014.3,2.6,0.0
TLH,6,27.2,21.7,1014.05,2.6,0.0
TLH,7,27.8,23.3,1016.8,1.5,0.0
TLH,8,29.4,22.8,1015.3,2.6,0.0
TLH,9,26.1,21.7,1013.95,2.6,0.0
TLH,10,22.8,15.6,1017.8,2.6,0.0
TLH,11,18.9,13.9,1018.3,2.6,0.0
TLH,12,13.9,6.7,1022.5,2.6,0.0
TOL,1,0.6,-3.9,1019.8,4.1,0.0
TOL,2,1.7,-4.4,1017.2,4.6,0.0
TOL,3,6.7,-1.1,1015.2,4.6,0.0
TOL,4,12.2,1.7,1015.6,4.6,0.0
TOL,5,18.3,7.8,1015.8,4.1,0.0
TOL,6,22.5,14.4,1013.8,3.1,0.0
TOL,7,23.9,18.3,1015.5,2.1,0.0
TOL,8,22.8,17.8,1015.5,3.6,0.0
TOL,9,19.4,14.4,1017.6,2.6,0.0
TOL,10,13.9,6.7,1017.25,4.1,0.0
TOL,11,8.05,0.8500000000000001,1017.2,4.1,0.0
TOL,12,4.7,1.1,1020.35,3.1,0.0
TPA,1,17.2,10.6,1021.0,3.1,0.0
TPA,2,20.6,15.0,1020.3,3.1,0.0
TPA,3,22.2,16.1,1017.5,3.6,0.0
TPA,4,24.4,17.2,1018.1,3.6,0.0
TPA,5,27.8,20.6,1014.9,3.1,0.0
TPA,6,28.9,23.3,1015.3,3.1,0.0
TPA,7,30.0,24.4,1017.4,2.6,0.0
TPA,8,30.0,24.4,1015.5,2.6,0.0
TPA,9,28.9,23.9,1013.7,2.6,0.0
TPA,10,25.6,18.9,1016.1,3.1,0.0
TPA,11,22.8,17.2,1017.5,3.1,0.0
TPA,12,18.9,13.9,1021.1,3.1,0.0
TRI,1,,,,,
TRI,2,,,,,
TRI,3,,,,,
TRI,4,,,,,
TRI,5,,,,,
TRI,6,,,,,
TRI,7,,,,,
TRI,8,,,,,
TRI,9,,,,,
TRI,10,,,,,
TRI,11,,,,,
TRI,12,,,,,
TTN,1,2.2,-3.3,1016.8,3.1,0.0
TTN,2,3.3,-4.4,1016.4,3.1,0.0
TTN,3,7.8,-1.1,1014.1,4.1,0.0
TTN,4,12.2,4.4,1015.3,3.6,0.0
TTN,5,17.2,8.9,1014.2,3.1,0.0
TTN,6,22.8,15.0,1012.8499999999999,3.1,0.0
TTN,7,26.1,20.6,1013.5,2.6,0.0
TTN,8,23.3,17.8,1013.9,2.6,0.0
TTN,9,19.4,14.4,1016.45,3.1,0.0
TTN,10,14.4,7.8,1016.2,2.6,0.0
TTN,11,7.5,0.0,1018.0,3.1,0.0
TTN,12,4.4,-1.1,1020.6,2.6,0.0
TUL,1,2.8,-2.8,1021.4,3.6,0.0
TUL,2,7.2,0.0,1017.7,4.1,0.0
TUL,3,13.3,3.3,1014.0,5.1,0.0
TUL,4,17.8,8.3,1014.1,5.1,0.0
TUL,5,21.7,15.6,1013.3,3.1,0.0
TUL,6,27.8,20.0,1012.1,3.6,0.0
TUL,7,28.9,21.1,1014.6,4.1,0.0
TUL,8,28.3,21.05,1015.0,3.6,0.0
TUL,9,25.0,16.7,1014.8,3.1,0.0
TUL,10,19.4,8.9,1017.8,4.1,0.0
TUL,11,12.8,5.0,1019.1,3.6,0.0
TUL,12,8.3,0.6,1020.7,4.1,0.0
TUS,1,,,,,
TUS,2,,,,,
TUS,3,,,,,
TUS,4,,,,,
TUS,5,,,,,
TUS,6,,,,,
TUS,7,,,,,
TUS,8,,,,,
TUS,9,,,,,
TUS,10,,,,,
TUS,11,,,,,
TUS,12,,,,,
TVC,1,,,,,
TVC,2,,,,,
TVC,3,,,,,
TVC,4,,,,,
TVC,5,,,,,
TVC,6,,,,,
TVC,7,,,,,
TVC,8,,,,,
TVC,9,,,,,
TVC,10,,,,,
TVC,11,,,,,
TVC,12,,,,,
TWF,1,,,,,
TWF,2,,,,,
TWF,3,,,,,
TWF,4,,,,,
TWF,5,,,,,
TWF,6,,,,,
TWF,7,,,,,
TWF,8,,,,,
TWF,9,,,,,
TWF,10,,,,,
TWF,11,,,,,
TWF,12,,,,,
TXK,1,8.3,1.1,1020.9,3.6,0.0
TXK,2,12.2,3.9,1018.9,3.6,0.0
TXK,3,16.7,7.2,1015.6,3.6,0.0
TXK,4,20.0,11.7,1015.3,3.6,0.0
TXK,5,23.3,17.8,1013.5,2.6,0.0
TXK,6,27.8,21.1,1012.7,2.6,0.0
TXK,7,28.6,22.8,1016.0,2.6,0.0
TXK,8,30.0,21.1,1015.05,2.6,0.0
TXK,9,23.9,18.9,1015.1,2.6,0.0
TXK,10,20.0,13.3,1017.6,3.1,0.0
TXK,11,14.4,7.2,1019.5,3.1,0.0
TXK,12,11.1,1.7,1021.1,3.6,0.0
TYR,1,,,,,
TYR,2,,,,,
TYR,3,,,,,
TYR,4,,,,,
TYR,5,,,,,
TYR,6,,,,,
TYR,7,,,,,
TYR,8,,,,,
TYR,9,,,,,
TYR,10,,,,,
TYR,11,,,,,
TYR,12,,,,,
TYS,1,3.9,-2.2,1021.0,2.6,0.0
TYS,2,10.0,0.6,1018.7,3.1,0.0
TYS,3,12.8,2.2,1015.9,3.1,0.0
TYS,4,16.7,9.4,1017.8,3.1,0.0
TYS,5,20.0,15.0,1015.1,3.1,0.0
TYS,6,25.6,18.3,1014.2,2.6,0.0
TYS,7,27.2,20.6,1016.4,2.6,0.0
